%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240510533116663,21366,1536240510505638066,Quadricopter_base,-0.651622951031,-0.00422039628029,0.038788318634,-0.321924060583,0.18608507514,-0.000729618768673
1536240510597162510,21367,1536240510568393415,Quadricopter_base,-0.637107133865,-0.00688329339027,0.0360262393951,-0.305652976036,0.180058091879,-0.00104925001506
1536240510653066955,21368,1536240510626130473,Quadricopter_base,-0.631634712219,-0.0091233253479,0.0355291366577,-0.289808481932,0.171774029732,-0.00141053705011
1536240510707524489,21369,1536240510681617014,Quadricopter_base,-0.634281218052,-0.0109961032867,0.0326108932495,-0.280749380589,0.170001670718,-0.00174538244028
1536240510772520534,21370,1536240510744171530,Quadricopter_base,-0.645570933819,-0.0124057531357,0.0316751003265,-0.248991385102,0.152337878942,-0.00191686465405
1536240510834027347,21371,1536240510800690492,Quadricopter_base,-0.664393901825,-0.0133900642395,0.02810597606,-0.196821331978,0.12236879766,-0.00225112261251
1536240510904218229,21372,1536240510868368823,Quadricopter_base,-0.689460396767,-0.013970553875,0.0264573115855,-0.169403553009,0.105921812356,-0.0023755338043
1536240510967326647,21373,1536240510936802124,Quadricopter_base,-0.719327569008,-0.0142420530319,0.0222563743591,-0.151255294681,0.0991205722094,-0.00253676669672
1536240511019771649,21374,1536240510994739928,Quadricopter_base,-0.754164338112,-0.014113843441,0.0200426615775,-0.127016812563,0.0852323696017,-0.00248439470306
1536240511079422739,21375,1536240511053762979,Quadricopter_base,-0.792906403542,-0.0136540830135,0.0153529653326,-0.0898748189211,0.0644478350878,-0.00250733806752
1536240511135283247,21376,1536240511109060926,Quadricopter_base,-0.835365891457,-0.0128287672997,0.0127935409546,-0.0332146286964,0.0273563303053,-0.00217469222844
1536240511187813616,21377,1536240511162425114,Quadricopter_base,-0.8792552948,-0.0118876993656,0.00802278053015,0.0171720888466,-0.00300304987468,-0.0021258611232
1536240511253225390,21378,1536240511225718817,Quadricopter_base,-0.923343360424,-0.0108560621738,0.00576853798702,0.0470741800964,-0.0193532705307,-0.00221435818821
1536240511314935618,21379,1536240511288796456,Quadricopter_base,-0.966281592846,-0.00980758666992,0.00158906227443,0.0692940428853,-0.0296757575125,-0.00239191786386
1536240511369107288,21380,1536240511342174921,Quadricopter_base,-1.00794231892,-0.00859040021896,7.62859272072e-05,0.0966415628791,-0.0463334321976,-0.00218566763215
1536240511431675559,21381,1536240511403359763,Quadricopter_base,-1.04725813866,-0.00734058022499,-0.00327826407738,0.127581343055,-0.064284555614,-0.00212234933861
1536240511488353969,21382,1536240511461772221,Quadricopter_base,-1.08341443539,-0.00595512986183,-0.00385284377262,0.142804771662,-0.0762641504407,-0.00189522991423
1536240511550429308,21383,1536240511521908088,Quadricopter_base,-1.11576032639,-0.00455769896507,-0.00623702537268,0.158197641373,-0.0847945436835,-0.00187122204807
1536240511607265697,21384,1536240511581425246,Quadricopter_base,-1.14392960072,-0.00313875079155,-0.0058925151825,0.171148180962,-0.0941096097231,-0.0017780889757
1536240511662746059,21385,1536240511635217028,Quadricopter_base,-1.16744446754,-0.00172853469849,-0.00743508944288,0.181435346603,-0.0997092649341,-0.00185800646432
1536240511725568102,21386,1536240511689344490,Quadricopter_base,-1.18587183952,-0.000283300876617,-0.00636339373887,0.181072562933,-0.102189779282,-0.00183518719859
